id,city,city_code,begetter_code,counts
5741,崇州市,510184,510100,0.0
5742,自贡市,510300,510000,1.0
5743,自流井区,510302,510300,0.0
5744,贡井区,510303,510300,0.0
5745,大安区,510304,510300,0.0
5746,沿滩区,510311,510300,0.0
5747,荣县,510321,510300,0.0
5748,富顺县,510322,510300,0.0
5749,攀枝花市,510400,510000,0.0
5750,东区,510402,510400,0.0
5751,西区,510403,510400,0.0
5752,仁和区,510411,510400,0.0
5753,米易县,510421,510400,0.0
5754,盐边县,510422,510400,0.0
5755,泸州市,510500,510000,0.0
5756,江阳区,510502,510500,0.0
5757,纳溪区,510503,510500,0.0
5758,龙马潭区,510504,510500,0.0
5759,泸县,510521,510500,0.0
5760,合江县,510522,510500,0.0
5761,叙永县,510524,510500,0.0
5762,古蔺县,510525,510500,0.0
5763,德阳市,510600,510000,0.0
5764,旌阳区,510603,510600,0.0
5765,中江县,510623,510600,0.0
5766,罗江县,510626,510600,0.0
5767,广汉市,510681,510600,0.0
5768,什邡市,510682,510600,0.0
5769,绵竹市,510683,510600,0.0
5770,绵阳市,510700,510000,0.0
5771,涪城区,510703,510700,0.0
5772,游仙区,510704,510700,0.0
5773,三台县,510722,510700,0.0
5774,盐亭县,510723,510700,0.0
5775,安县,510724,510700,0.0
5776,梓潼县,510725,510700,0.0
5777,北川县,510726,510700,0.0
5778,平武县,510727,510700,0.0
5779,江油市,510781,510700,0.0
5780,广元市,510800,510000,0.0
5781,市中区,510802,510800,0.0
5782,元坝区,510811,510800,0.0
5783,朝天区,510812,510800,0.0
5784,旺苍县,510821,510800,0.0
5785,青川县,510822,510800,0.0
5786,剑阁县,510823,510800,0.0
5787,苍溪县,510824,510800,0.0
5788,遂宁市,510900,510000,0.0
5789,市中区,510902,510900,0.0
5790,蓬溪县,510921,510900,0.0
5791,射洪县,510922,510900,0.0
5792,大英县,510923,510900,0.0
5793,内江市,511000,510000,0.0
5794,市中区,511002,511000,0.0
5795,东兴区,511011,511000,0.0
5796,威远县,511024,511000,0.0
5797,资中县,511025,511000,0.0
5798,隆昌县,511028,511000,0.0
5799,乐山市,511100,510000,0.0
5800,市中区,511102,511100,0.0
5801,沙湾区,511111,511100,0.0
5802,五通桥区,511112,511100,0.0
5803,金口河区,511113,511100,0.0
5804,犍为县,511123,511100,0.0
5805,井研县,511124,511100,0.0
5806,夹江县,511126,511100,0.0
5807,沐川县,511129,511100,0.0
5808,峨边彝族自治县,511132,511100,0.0
5809,马边彝族自治县,511133,511100,0.0
5810,峨眉山市,511181,511100,0.0
5811,南充市,511300,510000,0.0
5812,顺庆区,511302,511300,0.0
5813,高坪区,511303,511300,0.0
5814,嘉陵区,511304,511300,0.0
5815,南部县,511321,511300,0.0
5816,营山县,511322,511300,0.0
5817,蓬安县,511323,511300,0.0
5818,仪陇县,511324,511300,0.0
5819,西充县,511325,511300,0.0
5820,阆中市,511381,511300,0.0
5821,眉山市,511400,510000,0.0
5822,东坡区,511402,511400,0.0
5823,仁寿县,511421,511400,0.0
5824,彭山县,511422,511400,0.0
5825,洪雅县,511423,511400,0.0
5826,丹棱县,511424,511400,0.0
5827,青神县,511425,511400,0.0
5828,宜宾市,511500,510000,0.0
5829,翠屏区,511502,511500,0.0
5830,宜宾县,511521,511500,0.0
5831,南溪县,511522,511500,0.0
5832,江安县,511523,511500,0.0
5833,长宁县,511524,511500,0.0
5834,高县,511525,511500,0.0
5835,珙县,511526,511500,0.0
5836,筠连县,511527,511500,0.0
5837,兴文县,511528,511500,0.0
5838,屏山县,511529,511500,0.0
5839,广安市,511600,510000,0.0
5840,广安区,511602,511600,0.0
5841,岳池县,511621,511600,0.0
5842,武胜县,511622,511600,0.0
5843,邻水县,511623,511600,0.0
5844,华莹市,511681,511600,0.0
5845,达州市,511700,510000,0.0
5846,通川区,511702,511700,0.0
5847,达县,511721,511700,0.0
5848,宣汉县,511722,511700,0.0
5849,开江县,511723,511700,0.0
5850,大竹县,511724,511700,0.0
5851,渠县,511725,511700,0.0
5852,万源市,511781,511700,0.0
5853,雅安市,511800,510000,0.0
5854,雨城区,511802,511800,0.0
5855,名山县,511821,511800,0.0
5856,荥经县,511822,511800,0.0
5857,汉源县,511823,511800,0.0
5858,石棉县,511824,511800,0.0
5859,天全县,511825,511800,0.0
5860,芦山县,511826,511800,0.0
5861,宝兴县,511827,511800,0.0
5862,巴中市,511900,510000,0.0
5863,巴州区,511902,511900,0.0
5864,通江县,511921,511900,0.0
5865,南江县,511922,511900,0.0
5866,平昌县,511923,511900,0.0
5867,资阳市,512000,510000,0.0
5868,雁江区,512002,512000,0.0
5869,安岳县,512021,512000,0.0
5870,乐至县,512022,512000,0.0
5871,简阳市,512081,512000,0.0
5872,阿坝藏族羌族自治州,513200,510000,1.0
5873,汶川县,513221,513200,0.0
5874,理县,513222,513200,0.0
5875,茂县,513223,513200,0.0
5876,松潘县,513224,513200,0.0
5877,九寨沟县,513225,513200,0.0
5878,金川县,513226,513200,0.0
5879,小金县,513227,513200,0.0
5880,黑水县,513228,513200,0.0
5881,马尔康县,513229,513200,0.0
5882,壤塘县,513230,513200,0.0
5883,阿坝县,513231,513200,0.0
5884,若尔盖县,513232,513200,0.0
5885,红原县,513233,513200,0.0
5886,甘孜藏族自治州,513300,510000,0.0
5887,康定县,513321,513300,0.0
5888,泸定县,513322,513300,0.0
5889,丹巴县,513323,513300,0.0
5890,九龙县,513324,513300,0.0
5891,雅江县,513325,513300,0.0
5892,道孚县,513326,513300,0.0
5893,炉霍县,513327,513300,0.0
5894,甘孜县,513328,513300,0.0
5895,新龙县,513329,513300,0.0
5896,德格县,513330,513300,0.0
5897,白玉县,513331,513300,0.0
5898,石渠县,513332,513300,0.0
5899,色达县,513333,513300,0.0
5900,理塘县,513334,513300,0.0
5901,巴塘县,513335,513300,0.0
5902,乡城县,513336,513300,0.0
5903,稻城县,513337,513300,0.0
5904,得荣县,513338,513300,0.0
5905,凉山彝族自治州,513400,510000,0.0
5906,西昌市,513401,513400,0.0
5907,木里藏族自治县,513422,513400,0.0
5908,盐源县,513423,513400,0.0
5909,德昌县,513424,513400,0.0
5910,会理县,513425,513400,0.0
5911,会东县,513426,513400,0.0
5912,宁南县,513427,513400,0.0
5913,普格县,513428,513400,0.0
5914,布拖县,513429,513400,0.0
5915,金阳县,513430,513400,0.0
5916,昭觉县,513431,513400,0.0
5917,喜德县,513432,513400,0.0
5918,冕宁县,513433,513400,0.0
5919,越西县,513434,513400,0.0
5920,甘洛县,513435,513400,0.0
5921,美姑县,513436,513400,0.0
5922,雷波县,513437,513400,0.0
5923,贵州省,520000,000000,27.0
5924,贵阳市,520100,520000,-1.0
5925,南明区,520102,520100,0.0
5926,云岩区,520103,520100,0.0
5927,花溪区,520111,520100,0.0
5928,乌当区,520112,520100,0.0
5929,白云区,520113,520100,0.0
5930,小河区,520114,520100,0.0
5931,开阳县,520121,520100,0.0
5932,息烽县,520122,520100,0.0
5933,修文县,520123,520100,0.0
5934,清镇市,520181,520100,0.0
5935,六盘水市,520200,520000,0.0
5936,钟山区,520201,520200,0.0
5937,六枝特区,520203,520200,0.0
5938,水城县,520221,520200,0.0
5939,盘县,520222,520200,0.0
5940,遵义市,520300,520000,0.0
5941,红花岗区,520302,520300,0.0
5942,遵义县,520321,520300,0.0
5943,桐梓县,520322,520300,0.0
5944,绥阳县,520323,520300,0.0
5945,正安县,520324,520300,0.0
5946,道真仡佬族苗族自治县,520325,520300,0.0
5947,务川仡佬族苗族自治县,520326,520300,0.0
5948,凤冈县,520327,520300,0.0
5949,湄潭县,520328,520300,0.0
5950,余庆县,520329,520300,0.0
5951,习水县,520330,520300,0.0
5952,赤水市,520381,520300,0.0
5953,仁怀市,520382,520300,0.0
5954,安顺市,520400,520000,1.0
5955,西秀区,520402,520400,0.0
5956,平坝县,520421,520400,0.0
5957,普定县,520422,520400,0.0
5958,镇宁布依族苗族自治县,520423,520400,0.0
5959,关岭布依族苗族自治县,520424,520400,0.0
5960,紫云苗族布依族自治县,520425,520400,0.0
5961,铜仁地区,522200,520000,0.0
5962,铜仁市,522201,522200,0.0
5963,江口县,522222,522200,0.0
5964,玉屏侗族自治县,522223,522200,0.0
5965,石阡县,522224,522200,0.0
5966,思南县,522225,522200,0.0
5967,印江土家族苗族自治县,522226,522200,0.0
5968,德江县,522227,522200,0.0
5969,沿河土家族自治县,522228,522200,0.0
5970,松桃苗族自治县,522229,522200,0.0
5971,万山特区,522230,522200,0.0
5972,黔西南布依族苗族自治州,522300,520000,0.0
5973,兴义市,522301,522300,0.0
5974,兴仁县,522322,522300,0.0
5975,普安县,522323,522300,0.0
5976,晴隆县,522324,522300,0.0
5977,贞丰县,522325,522300,0.0
5978,望谟县,522326,522300,0.0
5979,册亨县,522327,522300,0.0
5980,安龙县,522328,522300,0.0
5981,毕节地区,522400,520000,25.0
5982,毕节市,522401,522400,0.0
5983,大方县,522422,522400,0.0
5984,黔西县,522423,522400,0.0
5985,金沙县,522424,522400,0.0
5986,织金县,522425,522400,0.0
5987,纳雍县,522426,522400,0.0
5988,威宁彝族回族苗族自治县,522427,522400,0.0
5989,赫章县,522428,522400,1.0
5990,黔东南苗族侗族自治州,522600,520000,0.0
5991,凯里市,522601,522600,0.0
5992,黄平县,522622,522600,0.0
5993,施秉县,522623,522600,0.0
5994,三穗县,522624,522600,0.0
5995,镇远县,522625,522600,0.0
5996,岑巩县,522626,522600,0.0
5997,天柱县,522627,522600,0.0
5998,锦屏县,522628,522600,0.0
5999,剑河县,522629,522600,0.0
6000,台江县,522630,522600,0.0
6001,黎平县,522631,522600,0.0
6002,榕江县,522632,522600,0.0
6003,从江县,522633,522600,0.0
6004,雷山县,522634,522600,0.0
6005,麻江县,522635,522600,0.0
6006,丹寨县,522636,522600,0.0
6007,黔南布依族苗族自治州,522700,520000,0.0
6008,都匀市,522701,522700,0.0
6009,福泉市,522702,522700,0.0
6010,荔波县,522722,522700,0.0
6011,贵定县,522723,522700,0.0
6012,瓮安县,522725,522700,0.0
6013,独山县,522726,522700,0.0
6014,平塘县,522727,522700,0.0
6015,罗甸县,522728,522700,0.0
6016,长顺县,522729,522700,0.0
6017,龙里县,522730,522700,0.0
6018,惠水县,522731,522700,0.0
6019,三都水族自治县,522732,522700,0.0
6020,云南省,530000,000000,18.0
6021,昆明市,530100,530000,8.0
6022,五华区,530102,530100,0.0
6023,盘龙区,530103,530100,0.0
6024,官渡区,530111,530100,0.0
6025,西山区,530112,530100,0.0
6026,东川区,530113,530100,0.0
6027,呈贡县,530121,530100,0.0
6028,晋宁县,530122,530100,0.0
6029,富民县,530124,530100,0.0
6030,宜良县,530125,530100,0.0
6031,石林彝族自治县,530126,530100,0.0
6032,嵩明县,530127,530100,0.0
6033,禄劝彝族苗族自治县,530128,530100,1.0
6034,寻甸回族彝族自治县,530129,530100,0.0
6035,安宁市,530181,530100,0.0
6036,曲靖市,530300,530000,3.0
6037,麒麟区,530302,530300,0.0
6038,马龙县,530321,530300,0.0
6039,陆良县,530322,530300,0.0
6040,师宗县,530323,530300,0.0
6041,罗平县,530324,530300,0.0
6042,富源县,530325,530300,0.0
6043,会泽县,530326,530300,0.0
6044,沾益县,530328,530300,0.0
6045,宣威市,530381,530300,1.0
6046,玉溪市,530400,530000,1.0
6047,红塔区,530402,530400,0.0
6048,江川县,530421,530400,0.0
6049,澄江县,530422,530400,0.0
6050,通海县,530423,530400,0.0
6051,华宁县,530424,530400,0.0
6052,易门县,530425,530400,0.0
6053,峨山彝族自治县,530426,530400,0.0
6054,新平彝族傣族自治县,530427,530400,0.0
6055,元江哈尼族彝族傣族自治县,530428,530400,0.0
6056,保山市,530500,530000,0.0
6057,隆阳区,530502,530500,0.0
6058,施甸县,530521,530500,0.0
6059,腾冲县,530522,530500,0.0
6060,龙陵县,530523,530500,0.0
6061,昌宁县,530524,530500,0.0
6062,昭通市,530600,530000,0.0
6063,昭阳区,530602,530600,0.0
6064,鲁甸县,530621,530600,0.0
6065,巧家县,530622,530600,0.0
6066,盐津县,530623,530600,0.0
6067,大关县,530624,530600,0.0
6068,永善县,530625,530600,0.0
6069,绥江县,530626,530600,0.0
6070,镇雄县,530627,530600,0.0
6071,彝良县,530628,530600,0.0
6072,威信县,530629,530600,0.0
6073,水富县,530630,530600,0.0
6074,楚雄彝族自治州,532300,530000,0.0
6075,楚雄市,532301,532300,0.0
6076,双柏县,532322,532300,0.0
6077,牟定县,532323,532300,0.0
6078,南华县,532324,532300,0.0
6079,姚安县,532325,532300,0.0
6080,大姚县,532326,532300,0.0
6081,永仁县,532327,532300,0.0
6082,元谋县,532328,532300,0.0
6083,武定县,532329,532300,0.0
6084,禄丰县,532331,532300,0.0
6085,红河哈尼族彝族自治州,532500,530000,2.0
6086,个旧市,532501,532500,0.0
6087,开远市,532502,532500,0.0
6088,蒙自县,532522,532500,0.0
6089,屏边苗族自治县,532523,532500,0.0
6090,建水县,532524,532500,0.0
6091,石屏县,532525,532500,0.0
6092,弥勒县,532526,532500,0.0
6093,泸西县,532527,532500,0.0
6094,元阳县,532528,532500,0.0
6095,红河县,532529,532500,0.0
6096,金平苗族瑶族傣族自治县,532530,532500,0.0
6097,绿春县,532531,532500,0.0
6098,河口瑶族自治县,532532,532500,0.0
6099,文山壮族苗族自治州,532600,530000,0.0
6100,文山县,532621,532600,0.0
6101,砚山县,532622,532600,0.0
6102,西畴县,532623,532600,0.0
6103,麻栗坡县,532624,532600,0.0
6104,马关县,532625,532600,0.0
6105,丘北县,532626,532600,0.0
6106,广南县,532627,532600,0.0
6107,富宁县,532628,532600,0.0
6108,思茅地区,532700,530000,0.0
6109,思茅市,532701,532700,0.0
6110,普洱哈尼族彝族自治县,532722,532700,0.0
6111,墨江哈尼族自治县,532723,532700,0.0
6112,景东彝族自治县,532724,532700,0.0
6113,景谷傣族彝族自治县,532725,532700,0.0
6114,镇沅彝族哈尼族拉祜族自治县,532726,532700,0.0
6115,江城哈尼族彝族自治县,532727,532700,0.0
6116,孟连傣族拉祜族佤族自治县,532728,532700,0.0
6117,澜沧拉祜族自治县,532729,532700,0.0
6118,西盟佤族自治县,532730,532700,0.0
6119,西双版纳傣族自治州,532800,530000,1.0
6120,景洪市,532801,532800,0.0
6121,勐海县,532822,532800,0.0
6122,勐腊县,532823,532800,0.0
6123,大理白族自治州,532900,530000,0.0
6124,大理市,532901,532900,0.0
6125,漾濞彝族自治县,532922,532900,0.0
6126,祥云县,532923,532900,0.0
6127,宾川县,532924,532900,0.0
6128,弥渡县,532925,532900,0.0
6129,南涧彝族自治县,532926,532900,0.0
6130,巍山彝族回族自治县,532927,532900,0.0
6131,永平县,532928,532900,0.0
6132,云龙县,532929,532900,0.0
6133,洱源县,532930,532900,0.0
6134,剑川县,532931,532900,0.0
6135,鹤庆县,532932,532900,0.0
6136,德宏傣族景颇族自治州,533100,530000,1.0
6137,瑞丽市,533102,533100,0.0
6138,潞西市,533103,533100,0.0
6139,梁河县,533122,533100,0.0
6140,盈江县,533123,533100,0.0
6141,陇川县,533124,533100,0.0
6142,丽江地区,533200,530000,1.0
6143,丽江纳西族自治县,533221,533200,0.0
6144,永胜县,533222,533200,0.0
6145,华坪县,533223,533200,0.0
6146,宁蒗彝族自治县,533224,533200,0.0
6147,怒江傈僳族自治州,533300,530000,0.0
6148,泸水县,533321,533300,0.0
6149,福贡县,533323,533300,0.0
6150,贡山独龙族怒族自治县,533324,533300,0.0
6151,兰坪白族普米族自治县,533325,533300,0.0
6152,迪庆藏族自治州,533400,530000,0.0
6153,香格里拉县,533421,533400,0.0
6154,德钦县,533422,533400,0.0
6155,维西傈僳族自治县,533423,533400,0.0
6156,临沧地区,533500,530000,0.0
6157,临沧县,533521,533500,0.0
6158,凤庆县,533522,533500,0.0
6159,云县,533523,533500,0.0
6160,永德县,533524,533500,0.0
6161,镇康县,533525,533500,0.0
6162,双江拉祜族佤族布朗族傣族自治县,533526,533500,0.0
6163,耿马傣族佤族自治县,533527,533500,0.0
6164,沧源佤族自治县,533528,533500,0.0
6165,西藏,540000,000000,0.0
6166,拉萨市,540100,540000,0.0
6167,城关区,540102,540100,0.0
6168,林周县,540121,540100,0.0
6169,当雄县,540122,540100,0.0
6170,尼木县,540123,540100,0.0
6171,曲水县,540124,540100,0.0
6172,堆龙德庆县,540125,540100,0.0
6173,达孜县,540126,540100,0.0
6174,墨竹工卡县,540127,540100,0.0
6175,昌都地区,542100,540000,0.0
6176,昌都县,542121,542100,0.0
6177,江达县,542122,542100,0.0
6178,贡觉县,542123,542100,0.0
6179,类乌齐县,542124,542100,0.0
6180,丁青县,542125,542100,0.0
6181,察雅县,542126,542100,0.0
6182,八宿县,542127,542100,0.0
6183,左贡县,542128,542100,0.0
6184,芒康县,542129,542100,0.0
6185,洛隆县,542132,542100,0.0
6186,边坝县,542133,542100,0.0
6187,山南地区,542200,540000,0.0
6188,乃东县,542221,542200,0.0
6189,扎囊县,542222,542200,0.0
6190,贡嘎县,542223,542200,0.0
6191,桑日县,542224,542200,0.0
6192,琼结县,542225,542200,0.0
6193,曲松县,542226,542200,0.0
6194,措美县,542227,542200,0.0
6195,洛扎县,542228,542200,0.0
6196,加查县,542229,542200,0.0
6197,隆子县,542231,542200,0.0
6198,错那县,542232,542200,0.0
6199,浪卡子县,542233,542200,0.0
6200,日喀则地区,542300,540000,0.0
6201,日喀则市,542301,542300,0.0
6202,南木林县,542322,542300,0.0
6203,江孜县,542323,542300,0.0
6204,定日县,542324,542300,0.0
6205,萨迦县,542325,542300,0.0
6206,拉孜县,542326,542300,0.0
6207,昂仁县,542327,542300,0.0
6208,谢通门县,542328,542300,0.0
6209,白朗县,542329,542300,0.0
6210,仁布县,542330,542300,0.0
6211,康马县,542331,542300,0.0
6212,定结县,542332,542300,0.0
6213,仲巴县,542333,542300,0.0
6214,亚东县,542334,542300,0.0
6215,吉隆县,542335,542300,0.0
6216,聂拉木县,542336,542300,0.0
6217,萨嘎县,542337,542300,0.0
6218,岗巴县,542338,542300,0.0
6219,那曲地区,542400,540000,0.0
6220,那曲县,542421,542400,0.0
6221,嘉黎县,542422,542400,0.0
6222,比如县,542423,542400,0.0
6223,聂荣县,542424,542400,0.0
6224,安多县,542425,542400,0.0
6225,申扎县,542426,542400,0.0
6226,索县,542427,542400,0.0
6227,班戈县,542428,542400,0.0
6228,巴青县,542429,542400,0.0
6229,尼玛县,542430,542400,0.0
6230,阿里地区,542500,540000,0.0
6231,普兰县,542521,542500,0.0
6232,札达县,542522,542500,0.0
6233,噶尔县,542523,542500,0.0
6234,日土县,542524,542500,0.0
6235,革吉县,542525,542500,0.0
6236,改则县,542526,542500,0.0
6237,措勤县,542527,542500,0.0
6238,林芝地区,542600,540000,0.0
6239,林芝县,542621,542600,0.0
6240,工布江达县,542622,542600,0.0
6241,米林县,542623,542600,0.0
6242,墨脱县,542624,542600,0.0
6243,波密县,542625,542600,0.0
6244,察隅县,542626,542600,0.0
6245,朗县,542627,542600,0.0
6246,陕西省,610000,000000,40.0
6247,西安市,610100,610000,7.0
6248,新城区,610102,610100,0.0
6249,碑林区,610103,610100,0.0
6250,莲湖区,610104,610100,0.0
6251,灞桥区,610111,610100,0.0
6252,未央区,610112,610100,0.0
6253,雁塔区,610113,610100,0.0
6254,阎良区,610114,610100,1.0
6255,临潼区,610115,610100,0.0
6256,长安县,610121,610100,0.0
6257,蓝田县,610122,610100,0.0
6258,周至县,610124,610100,0.0
6259,户县,610125,610100,0.0
6260,高陵县,610126,610100,0.0
6261,铜川市,610200,610000,0.0
6262,王益区,610202,610200,0.0
6263,印台区,610203,610200,0.0
6264,耀县,610221,610200,0.0
6265,宜君县,610222,610200,0.0
6266,宝鸡市,610300,610000,0.0
6267,渭滨区,610302,610300,0.0
6268,金台区,610303,610300,0.0
6269,宝鸡县,610321,610300,0.0
6270,凤翔县,610322,610300,0.0
6271,岐山县,610323,610300,0.0
6272,扶风县,610324,610300,0.0
6273,眉县,610326,610300,0.0
6274,陇县,610327,610300,0.0
6275,千阳县,610328,610300,0.0
6276,麟游县,610329,610300,0.0
6277,凤县,610330,610300,0.0
6278,太白县,610331,610300,0.0
6279,咸阳市,610400,610000,0.0
6280,秦都区,610402,610400,0.0
6281,杨凌区,610403,610400,0.0
6282,渭城区,610404,610400,0.0
6283,三原县,610422,610400,0.0
6284,泾阳县,610423,610400,0.0
6285,乾县,610424,610400,0.0
6286,礼泉县,610425,610400,0.0
6287,永寿县,610426,610400,0.0
6288,彬县,610427,610400,0.0
6289,长武县,610428,610400,0.0
6290,旬邑县,610429,610400,0.0
6291,淳化县,610430,610400,0.0
6292,武功县,610431,610400,0.0
6293,兴平市,610481,610400,0.0
6294,渭南市,610500,610000,5.0
6295,临渭区,610502,610500,0.0
6296,华县,610521,610500,0.0
6297,潼关县,610522,610500,0.0
6298,大荔县,610523,610500,0.0
6299,合阳县,610524,610500,0.0
6300,澄城县,610525,610500,0.0
6301,蒲城县,610526,610500,1.0
6302,白水县,610527,610500,0.0
6303,富平县,610528,610500,0.0
6304,韩城市,610581,610500,0.0
6305,华阴市,610582,610500,0.0
6306,延安市,610600,610000,0.0
6307,宝塔区,610602,610600,0.0
6308,延长县,610621,610600,0.0
6309,延川县,610622,610600,0.0
6310,子长县,610623,610600,0.0
6311,安塞县,610624,610600,0.0
6312,志丹县,610625,610600,0.0
6313,吴旗县,610626,610600,0.0
6314,甘泉县,610627,610600,0.0
6315,富县,610628,610600,0.0
6316,洛川县,610629,610600,0.0
6317,宜川县,610630,610600,0.0
6318,黄龙县,610631,610600,0.0
6319,黄陵县,610632,610600,0.0
6320,汉中市,610700,610000,3.0
6321,汉台区,610702,610700,0.0
6322,南郑县,610721,610700,0.0
6323,城固县,610722,610700,0.0
6324,洋县,610723,610700,0.0
6325,西乡县,610724,610700,0.0
6326,勉县,610725,610700,0.0
6327,宁强县,610726,610700,0.0
6328,略阳县,610727,610700,0.0
6329,镇巴县,610728,610700,0.0
6330,留坝县,610729,610700,0.0
6331,佛坪县,610730,610700,0.0
6332,榆林市,610800,610000,20.0
6333,榆阳区,610802,610800,0.0
6334,神木县,610821,610800,0.0
6335,府谷县,610822,610800,0.0
6336,横山县,610823,610800,0.0
6337,靖边县,610824,610800,0.0
6338,定边县,610825,610800,3.0
6339,绥德县,610826,610800,0.0
6340,米脂县,610827,610800,2.0
6341,佳县,610828,610800,0.0
6342,吴堡县,610829,610800,0.0
6343,清涧县,610830,610800,0.0
6344,子洲县,610831,610800,0.0
6345,安康市,610900,610000,2.0
6346,汉滨区,610902,610900,0.0
6347,汉阴县,610921,610900,0.0
6348,石泉县,610922,610900,0.0
6349,宁陕县,610923,610900,0.0
6350,紫阳县,610924,610900,0.0
6351,岚皋县,610925,610900,0.0
6352,平利县,610926,610900,0.0
6353,镇坪县,610927,610900,0.0
6354,旬阳县,610928,610900,0.0
6355,白河县,610929,610900,0.0
6356,商洛市,611000,610000,1.0
6357,商州区,611002,611000,0.0
6358,洛南县,611021,611000,0.0
6359,丹凤县,611022,611000,0.0
6360,商南县,611023,611000,0.0
6361,山阳县,611024,611000,0.0
6362,镇安县,611025,611000,0.0
6363,柞水县,611026,611000,0.0
6364,甘肃省,620000,000000,46.0
6365,兰州市,620100,620000,12.0
6366,城关区,620102,620100,0.0
6367,七里河区,620103,620100,0.0
6368,西固区,620104,620100,0.0
6369,安宁区,620105,620100,0.0
6370,红古区,620111,620100,0.0
6371,永登县,620121,620100,0.0
6372,皋兰县,620122,620100,0.0
6373,榆中县,620123,620100,0.0
6374,嘉峪关市,620200,620000,0.0
6375,金昌市,620300,620000,1.0
6376,金川区,620302,620300,0.0
6377,永昌县,620321,620300,0.0
6378,白银市,620400,620000,13.0
6379,白银区,620402,620400,0.0
6380,平川区,620403,620400,0.0
6381,靖远县,620421,620400,0.0
6382,会宁县,620422,620400,0.0
6383,景泰县,620423,620400,0.0
6384,天水市,620500,620000,6.0
6385,秦城区,620502,620500,0.0
6386,北道区,620503,620500,0.0
6387,清水县,620521,620500,3.0
6388,秦安县,620522,620500,0.0
6389,甘谷县,620523,620500,0.0
6390,武山县,620524,620500,0.0
6391,张家川回族自治县,620525,620500,0.0
6392,武威市,620600,620000,2.0
6393,凉州区,620602,620600,0.0
6394,民勤县,620621,620600,0.0
6395,古浪县,620622,620600,0.0
6396,天祝藏族自治县,620623,620600,0.0
6397,酒泉地区,622100,620000,0.0
6398,玉门市,622101,622100,0.0
6399,酒泉市,622102,622100,0.0
6400,敦煌市,622103,622100,0.0
6401,金塔县,622123,622100,0.0
6402,肃北蒙古族自治县,622124,622100,0.0
6403,阿克塞哈萨克族自治县,622125,622100,0.0
6404,安西县,622126,622100,0.0
6405,张掖地区,622200,620000,3.0
6406,张掖市,622201,622200,0.0
6407,肃南裕固族自治县,622222,622200,0.0
6408,民乐县,622223,622200,0.0
6409,临泽县,622224,622200,0.0
6410,高台县,622225,622200,0.0
6411,山丹县,622226,622200,0.0
6412,定西地区,622400,620000,4.0
6413,定西县,622421,622400,0.0
6414,通渭县,622424,622400,0.0
6415,陇西县,622425,622400,0.0
6416,渭源县,622426,622400,1.0
6417,临洮县,622427,622400,0.0
6418,漳县,622428,622400,0.0
6419,岷县,622429,622400,0.0
6420,陇南地区,622600,620000,2.0
6421,武都县,622621,622600,0.0
6422,宕昌县,622623,622600,0.0
6423,成县,622624,622600,0.0
6424,康县,622625,622600,0.0
6425,文县,622626,622600,0.0
6426,西和县,622627,622600,0.0
6427,礼县,622628,622600,0.0
6428,两当县,622629,622600,0.0
6429,徽县,622630,622600,0.0
6430,平凉地区,622700,620000,1.0
6431,平凉市,622701,622700,0.0
6432,泾川县,622722,622700,0.0
6433,灵台县,622723,622700,0.0
6434,崇信县,622724,622700,0.0
6435,华亭县,622725,622700,0.0
6436,庄浪县,622726,622700,0.0
6437,静宁县,622727,622700,0.0
6438,庆阳地区,622800,620000,0.0
6439,西峰市,622801,622800,0.0
6440,庆阳县,622821,622800,0.0
6441,环县,622822,622800,0.0
6442,华池县,622823,622800,0.0
6443,合水县,622824,622800,0.0
6444,正宁县,622825,622800,0.0
6445,宁县,622826,622800,0.0
6446,镇原县,622827,622800,0.0
6447,临夏回族自治州,622900,620000,0.0
6448,临夏市,622901,622900,0.0
6449,临夏县,622921,622900,0.0
6450,康乐县,622922,622900,0.0
6451,永靖县,622923,622900,0.0
6452,广河县,622924,622900,0.0
6453,和政县,622925,622900,0.0
6454,东乡族自治县,622926,622900,0.0
6455,积石山保安族东乡族撒拉族自治县,622927,622900,0.0
6456,甘南藏族自治州,623000,620000,0.0
6457,合作市,623001,623000,0.0
6458,临潭县,623021,623000,0.0
6459,卓尼县,623022,623000,0.0
6460,舟曲县,623023,623000,0.0
6461,迭部县,623024,623000,0.0
6462,玛曲县,623025,623000,0.0
6463,碌曲县,623026,623000,0.0
6464,夏河县,623027,623000,0.0
6465,青海省,630000,000000,7.0
6466,西宁市,630100,630000,5.0
6467,城东区,630102,630100,0.0
6468,城中区,630103,630100,0.0
6469,城西区,630104,630100,0.0
6470,城北区,630105,630100,0.0
6471,大通回族土族自治县,630121,630100,0.0
6472,湟中县,630122,630100,0.0
6473,湟源县,630123,630100,0.0
6474,海东地区,632100,630000,2.0
6475,平安县,632121,632100,0.0
6476,民和回族土族自治县,632122,632100,0.0
6477,乐都县,632123,632100,0.0
6478,互助土族自治县,632126,632100,0.0
6479,化隆回族自治县,632127,632100,0.0
6480,循化撒拉族自治县,632128,632100,0.0
6481,海北藏族自治州,632200,630000,0.0
6482,门源回族自治县,632221,632200,0.0
6483,祁连县,632222,632200,0.0
6484,海晏县,632223,632200,0.0
6485,刚察县,632224,632200,0.0
6486,黄南藏族自治州,632300,630000,0.0
6487,同仁县,632321,632300,0.0
6488,尖扎县,632322,632300,0.0
